label,left_knee,right_knee,left_hip,right_hip,left_elbow,right_elbow,left_shoulder,right_shoulder,trunk,left_ankle
squat,,164.38616480639544,135.69696214925148,168.9452147670492,,,,,98.35759098596806,
squat,146.98379749057327,172.92335689015232,139.76184951945294,175.4616352010223,,,,,101.17442225154885,
squat,174.6051355952925,174.27110451983347,109.78603693368295,168.6221735039673,,,,,149.75818063637473,
squat,177.21540583480748,171.44048309675816,168.8809196702782,177.56692550246456,,,,,82.09335098236667,
squat,175.6200112736815,177.92503542501385,156.02776237127537,174.10031710666087,,,,,69.89220294744445,
squat,170.88011146066543,175.10108416239095,158.25241054634958,166.85428509178982,,,,,70.50333664217051,
squat,165.0770078468206,173.31486335228462,162.1175119114535,160.80672420661438,,,,,73.70728741966961,
squat,163.5914582161819,174.57850970502173,160.6757282527983,160.84713615106457,,,,,68.4939544732056,
squat,161.91960130880784,178.4208989974436,158.75185676688395,164.13624641568737,,,,,69.2248400590076,
squat,176.93288706276,177.32193055459095,147.84090520047255,161.2106199051289,,,,,73.66250548923108,
squat,169.0417917514907,170.6490328547951,139.40485366748806,160.25612879251912,,,,,72.20960330286253,
squat,163.67933960566174,162.78941861525917,138.42614967004272,158.27198286137056,,,,,71.83116544702506,
squat,157.0214809475364,166.27849996564993,144.23678900973897,153.26622225679625,,,,,76.80977255374474,
squat,160.7816721338743,158.57081928857176,148.26959056426125,150.6844373639126,,,,,74.43621452026727,
squat,159.52675414902512,160.84778996659384,139.65507884511612,158.60020004690276,,,,,65.74730755280663,
squat,171.18061796578775,169.8378889514232,146.2019025354729,167.60275315206968,,,,,64.06360178465442,
squat,173.24274782050918,170.0639800809363,147.14453840563078,164.89046914253342,,,,,63.6297587020321,
squat,172.15555538527164,171.38041868263318,143.63064433310313,165.11619246893176,,,,,60.85329760270548,176.32481971606276
squat,168.26382302421482,172.04095691704032,138.49527833732705,162.17405995265125,,,,,61.38821256035491,173.40865878078975
squat,173.6082022187393,173.54070483034056,148.1324509702895,165.65940135410276,,,,,67.24695004757672,172.69734120857117
squat,177.7847310096713,170.4391838722638,162.92097068931477,162.11152258397343,,,,,74.95075166419045,179.65631363607434
squat,179.60531765515492,170.39385046328778,159.81842268596742,162.6788304348838,,,,,73.75302949551254,179.64556445433544
squat,174.36140765842228,168.19685617973707,151.570192015758,161.03093697517983,,,,,70.39272326526438,179.33780269154647
squat,169.1487096966445,165.25474088087543,144.60539666396227,151.438246754709,,,,,69.60119702263741,179.8844510312711
squat,158.65566654197264,160.0486093839121,133.56026592092954,141.82548823904386,,,,,68.61609282976056,175.14118883119
squat,158.09181084265867,167.58225429270047,131.53597597936877,143.8264834900346,,,,,67.72318826145573,173.2940739386074
squat,158.78382134311175,162.84636597511542,128.35633179084743,144.08324173295264,,,,,65.44819969306562,172.4573024601643
squat,168.92084009759557,162.34302720440806,138.29738797059767,149.25636102480175,,,,,65.67879186628082,161.5390857356404
squat,173.85979076156383,166.75846951693828,141.9990185558554,151.2112702522268,,,,,66.14519126087137,162.09859558249642
squat,172.44953734084984,167.42945125703062,146.1416835912932,152.768830946209,,,,,68.9375008089735,164.16499645673477
squat,171.69234367082282,163.01325581498395,147.8145662102418,149.9657559632476,,,,,68.70540410695418,164.28916514626678
squat,176.82833904749583,156.1334977941055,151.9885737601094,142.08511878189694,,,,,67.20786478837108,169.23908237517753
squat,171.5318537529822,150.0611823842851,149.41724885826773,139.39072622258743,,,,,66.90599663976369,165.03307859489627
